Time,Civilization_Count,knowledge_count,knowledge_mean,knowledge_max,knowledge_min,knowledge_total,suppression_count,suppression_mean,suppression_max,suppression_min,suppression_total,intelligence_count,intelligence_mean,intelligence_max,intelligence_min,intelligence_total,truth_count,truth_mean,truth_max,truth_min,truth_total,influence_count,influence_mean,influence_max,influence_min,influence_total,resources_count,resources_mean,resources_max,resources_min,resources_total,size_count,size_mean,size_max,size_min,size_total
125,1,1,15221.341512327552,15221.341512327552,15221.341512327552,15221.341512327552,1,0.5,0.5,0.5,0.5,5,71953.64872870178,359767.84364350897,0.1,359768.2436435089,5,17.260525291851426,45.91405506879363,7.65802871890347,86.30262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
126,1,1,16047.439199276921,16047.439199276921,16047.439199276921,16047.439199276921,1,0.5,0.5,0.5,0.5,5,74333.64833368202,371667.8416684102,0.1,371668.24166841013,5,17.310525291851427,46.16405506879363,7.65802871890347,86.55262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
127,1,1,16918.37113344625,16918.37113344625,16918.37113344625,16918.37113344625,1,0.5,0.5,0.5,0.5,5,76834.30978745,384171.1489372501,0.1,384171.54893725,5,17.360525291851424,46.41405506879363,7.65802871890347,86.80262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
128,1,1,17836.57057394706,17836.57057394706,17836.57057394706,17836.57057394706,1,0.5,0.5,0.5,0.5,5,79461.17758811556,397305.4879405779,0.1,397305.8879405778,5,17.410525291851425,46.66405506879363,7.65802871890347,87.05262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
129,1,1,18804.602838535135,18804.602838535135,18804.602838535135,18804.602838535135,1,0.5,0.5,0.5,0.5,5,82220.01318735027,411099.6659367514,0.1,411100.0659367513,5,17.460525291851425,46.91405506879363,7.65802871890347,87.30262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
130,1,1,19825.172470740963,19825.172470740963,19825.172470740963,19825.172470740963,1,0.5,0.5,0.5,0.5,5,85116.80060899956,425583.6030449979,0.1,425584.0030449978,5,17.510525291851426,47.16405506879363,7.65802871890347,87.55262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
131,1,1,20901.13079597711,20901.13079597711,20901.13079597711,20901.13079597711,1,0.5,0.5,0.5,0.5,5,88157.75195173934,440788.35975869675,0.1,440788.75975869666,5,17.560525291851427,47.41405506879363,7.65802871890347,87.80262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
132,1,1,22035.483887733128,22035.483887733128,22035.483887733128,22035.483887733128,1,0.5,0.5,0.5,0.5,5,91349.31274193026,456746.1637096514,0.1,456746.5637096513,5,17.610525291851424,47.66405506879363,7.65802871890347,88.05262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
133,1,1,23231.40096611441,23231.40096611441,23231.40096611441,23231.40096611441,1,0.5,0.5,0.5,0.5,5,94698.16709923578,473490.435496179,0.1,473490.8354961789,5,17.660525291851425,47.91405506879363,7.65802871890347,88.30262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
134,1,1,24492.223252189367,24492.223252189367,24492.223252189367,24492.223252189367,1,0.5,0.5,0.5,0.5,5,98211.24267367779,491055.81336838903,0.1,491056.21336838894,5,17.710525291851425,48.16405506879363,7.65802871890347,88.55262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
135,1,1,25821.473302882652,25821.473302882652,25821.473302882652,25821.473302882652,1,0.5,0.5,0.5,0.5,5,101895.71530858587,509478.1765429295,0.1,509478.5765429294,5,17.760525291851426,48.41405506879363,7.65802871890347,88.80262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
136,1,1,27222.86485249479,27222.86485249479,27222.86485249479,27222.86485249479,1,0.5,0.5,0.5,0.5,5,105759.0133793259,528794.6668966296,0.1,528795.0668966295,5,17.810525291851427,48.66405506879363,7.65802871890347,89.05262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
137,1,1,28700.313188344026,28700.313188344026,28700.313188344026,28700.313188344026,1,0.5,0.5,0.5,0.5,5,109808.82175274573,549043.7087637287,0.1,549044.1087637286,5,17.860525291851424,48.91405506879363,7.65802871890347,89.30262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
138,1,1,30257.946089518453,30257.946089518453,30257.946089518453,30257.946089518453,1,0.5,0.5,0.5,0.5,5,114053.08530692132,570265.0265346067,0.1,570265.4265346066,5,17.910525291851425,49.16405506879363,7.65802871890347,89.55262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
139,1,1,31900.1153592997,31900.1153592997,31900.1153592997,31900.1153592997,1,0.5,0.5,0.5,0.5,5,118500.01194499424,592499.6597249713,0.1,592500.0597249712,5,17.960525291851425,49.41405506879363,7.65802871890347,89.80262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
140,1,1,33631.408983478155,33631.408983478155,33631.408983478155,33631.408983478155,1,0.5,0.5,0.5,0.5,5,123158.0750306306,615789.9751531531,0.1,615790.375153153,5,18.010525291851426,49.66405506879363,7.65802871890347,90.05262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
141,1,1,35456.66394852829,35456.66394852829,35456.66394852829,35456.66394852829,1,0.5,0.5,0.5,0.5,5,128036.01516586468,640179.6758293235,0.1,640180.0758293234,5,18.060525291851427,49.91405506879363,7.65802871890347,90.30262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
142,1,1,37380.979755456225,37380.979755456225,37380.979755456225,37380.979755456225,1,0.5,0.5,0.5,0.5,5,133142.84122478234,665713.8061239119,0.1,665714.2061239118,5,18.110525291851424,50.16405506879363,7.65802871890347,90.55262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
143,1,1,39409.732667075354,39409.732667075354,39409.732667075354,39409.732667075354,1,0.5,0.5,0.5,0.5,5,138487.8305486085,692438.7527430427,0.1,692439.1527430426,5,18.160525291851425,50.41405506879363,7.65802871890347,90.80262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
144,1,1,41548.590728514755,41548.590728514755,41548.590728514755,41548.590728514755,1,0.5,0.5,0.5,0.5,5,144080.52819924708,720402.2409962355,0.1,720402.6409962354,5,18.210525291851425,50.66405506879363,7.65802871890347,91.05262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
145,1,1,43803.52960292567,43803.52960292567,43803.52960292567,43803.52960292567,1,0.5,0.5,0.5,0.5,5,149930.7451591354,749653.3257956771,0.1,749653.725795677,5,18.260525291851426,50.91405506879363,7.65802871890347,91.30262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
146,1,1,46180.84926662868,46180.84926662868,46180.84926662868,46180.84926662868,1,0.5,0.5,0.5,0.5,5,156048.5553553678,780242.3767768391,0.1,780242.776776839,5,18.310525291851427,51.16405506879363,7.65802871890347,91.55262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
147,1,1,48687.191610345384,48687.191610345384,48687.191610345384,48687.191610345384,1,0.5,0.5,0.5,0.5,5,162444.29137536362,812221.0568768182,0.1,812221.4568768181,5,18.360525291851424,51.41405506879363,7.65802871890347,91.80262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
148,1,1,51329.558995690044,51329.558995690044,51329.558995690044,51329.558995690044,1,0.5,0.5,0.5,0.5,5,169128.5387298468,845642.2936492341,0.1,845642.693649234,5,18.410525291851425,51.66405506879363,7.65802871890347,92.05262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
149,1,1,54115.3338187652,54115.3338187652,54115.3338187652,54115.3338187652,1,0.5,0.5,0.5,0.5,5,176112.12850650706,880560.2425325353,0.1,880560.6425325352,5,18.460525291851425,51.91405506879363,7.65802871890347,92.30262645925713,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
