Year,Intelligence Growth,Truth Adoption,Suppression Feedback,Civilization Oscillation
1591.5771484375,0.0,37.922856335105195,0.0,-0.005501392760953399
1592.578125,0.0,37.93322622404712,0.0,-0.005347330311727347
1593.5791015625,0.0,37.943544342570604,0.0,-0.005193327390631905
1594.580078125,0.0,37.95381094913323,0.0,-0.005039399775176666
1595.5810546875,0.0,37.964026300902226,0.0,-0.0048855631719945175
1596.58203125,0.0,37.97419065376098,0.0,-0.004731833215491467
1597.5830078125,0.0,37.984304262315376,0.0,-0.004578225466509362
1598.583984375,0.0,37.99436737990024,0.0,-0.004424755411001616
1599.5849609375,0.0,38.00438025858563,0.0,-0.0042714384587220055
1600.5859375,0.0,38.01434314918319,0.0,-0.004118289941926637
1601.5869140625,0.0,38.024256301252414,0.0,-0.003965325114089157
1602.587890625,0.0,38.034119963106896,0.0,-0.003812559148629287
1603.5888671875,0.0,38.04393438182056,0.001434270169329642,-0.003660007137654775
1604.58984375,0.0,38.05369980323384,0.002961571403527749,-0.0035076840907168087
1605.5908203125,0.0,38.06341647195984,0.004508404934039326,-0.0033556049335790113
1606.591796875,0.0,38.07308463139047,0.006074047400998518,-0.003203784507000052
1607.5927734375,0.0,38.082704523702525,0.007657768422917287,-0.003052237565529971
1608.59375,0.0,38.09227638986377,0.009258830886820994,-0.002900978776320277
1609.5947265625,0.0,38.10180046963895,0.010876491241094667,-0.0027500227179478825
1610.595703125,0.0,38.11127700159585,0.012509999790922495,-0.00259938387925296
1611.5966796875,0.0,38.1207062231112,0.014158600996202052,-0.0024490766581907676
1612.59765625,0.0,38.13008837037667,0.015821533771813764,-0.002299115360697511
1613.5986328125,0.0,38.13942367840476,0.01749803179012535,-0.0021495141995703203
1614.599609375,0.0,38.14871238103471,0.01918732378560977,-0.00200028729336137
1615.6005859375,0.0,38.15795471093835,0.02088863386145461,-0.0018514486652862307
1616.6015625,0.0,38.167150899625916,0.02260118179804005,-0.001703012242146499
1617.6025390625,0.0,38.176301177451855,0.024324183363161545,-0.0015549918532667486
1618.603515625,0.0,38.185405773620595,0.026056850623872994,-0.0014074012294458752
1619.6044921875,0.0,38.1944649161923,0.02779839225982523,-0.0012602540019228741
1620.60546875,0.0,38.203478832088564,0.02954801387797434,-0.0011135637013571064
1621.6064453125,0.0,38.2124477470981,0.03130491832853345,-0.0009673437568230949
1622.607421875,0.0,38.22137188588241,0.03306830602204147,-0.0008216074948199068
1623.6083984375,0.0,38.23025147198138,0.03483737524742149,-0.0006763681382951586
1624.609375,0.0,38.23908672781893,0.0366113224909015,-0.0005316388056836895
1625.6103515625,0.0,38.247877874708514,0.03838934275566936,-0.0003874325099609469
1626.611328125,0.0,38.256625132858744,0.04017062988213399,-0.00024376215771111968
1627.6123046875,0.0,38.26532872137884,0.041954376868664336,-0.00010064054821006049
1628.61328125,0.0,38.27398885828418,0.04373977619267748,4.191962747696851e-05
1629.6142578125,0.0,38.28260576050168,0.04552602013194715,0.00018390578738269165
1630.615234375,0.0,38.29117964387531,0.04731230108600393,0.0003253054595103237
1631.6162109375,0.0,38.29971072317146,0.04909781189749805,0.00046610628269115134
1632.6171875,0.0,38.3081992120843,0.05088174617339621,0.0006062960074271622
1633.6181640625,0.0,38.31664532324119,0.05266329860588341,0.0007458624967186946
1634.619140625,0.0,38.325049268207955,0.05444166529284121,0.0008847937268770795
1635.6201171875,0.0,38.33341125749421,0.056216044057774,0.0010230777883222524
1636.62109375,0.0,38.34173150055863,0.057985634769054925,0.0011607028863653123
1637.6220703125,0.0,38.35001020581417,0.059749639658363385,0.0012976573419760027
1638.623046875,0.0,38.358247580633346,0.06150726363818667,0.0014339295925351024
1639.6240234375,0.07578336668045793,38.36644383135335,0.06325771461825816,0.0015695081925717002
1640.625,0.5839152727124954,38.374599163281296,0.06500020382080546,0.0017043818144853412
1641.6259765625,1.0914099544370126,38.38271378069931,0.06673394609448187,0.0018385392492530322
1642.626953125,1.5982177210516708,38.39078788686967,0.06845816022685543,0.0019719694071210873
1643.6279296875,2.1042889482645295,38.39882168403987,0.07017206925533029,0.002104661318281809
1644.62890625,2.6095740832707657,38.406815373447756,0.07187490077637555,0.0022366041335349883
1645.6298828125,3.114023649722217,38.41476915532646,0.07356588725293796,0.00236778712493422
1646.630859375,3.6175882526892487,38.42268322890953,0.07524426631991463,0.0024981996864180296
1647.6318359375,4.120218583614467,38.430557792435806,0.07690928108756397,0.0026278313344257963
1648.6328125,4.621865425257755,38.438393043154505,0.07856018044273269,0.002756671708498483
1649.6337890625,5.1224796566321595,38.446189177330055,0.08019621934777832,0.002884710571864155
1650.634765625,5.622012257930121,38.453946390247076,0.08181665913706726,0.003011937812008304
1651.6357421875,6.120414315439551,38.46166487621525,0.08342076781092966,0.00313834344122897
1652.63671875,6.617637026449294,38.469344828574215,0.08500782032695314,0.0032639175971766595
1653.6376953125,7.113631704143416,38.47698643969834,0.0865770988884986,0.0033886505433790796
1654.638671875,7.608349782483918,38.4845899010016,0.08812789323032236,0.003512532669750675
1655.6396484375,8.101742821081306,38.492155402942394,0.08965950090119022,0.0036355544930869923
1656.640625,8.593762510052574,38.49968313502825,0.09117122754337023,0.0037577066575438726
1657.6416015625,9.084360674866119,38.5071732858206,0.09266238716889168,0.003878979935101482
1658.642578125,9.57348928117305,38.514626042939526,0.09413230243246004,0.003999365226013201
1659.6435546875,10.061100439624457,38.522041593068415,0.09558030490091816,0.004118853559239367
1660.64453125,10.54714641067418,38.52942012195867,0.09700573531914573,0.004237436092865923
1661.6455078125,11.031579609366489,38.53676181443438,0.09840794387229032,0.004355104114507934
1662.646484375,11.514352610108329,38.54406685439687,0.09978629044422516,0.004471849041698048
1663.6474609375,11.995418151425547,38.55133542482939,0.10114014487212948,0.00458766242225988
1664.6484375,12.4747291407027,38.55856770780167,0.10246888719708994,0.00470253593466636
1665.6494140625,12.952238658905895,38.565763884474485,0.10377190791062221,0.004816461388383053
1666.650390625,13.42789996528828,38.57292413510416,0.10504860819701412,0.004929430724196501
1667.6513671875,13.90166650207761,38.58004863904713,0.10629840017139303,0.005041436014527579
1668.65234375,14.37349189914551,38.58713757476441,0.10752070711342215,0.005152469463729923
1669.6533203125,14.8433299786579,38.594191119826085,0.10871496369653189,0.005262523408373439
1670.654296875,15.31113475970618,38.60120945091572,0.10988061621259448,0.005371590317512931
1671.6552734375,15.776860462918627,38.60819274383481,0.11101712279195183,0.005479662792941872
1672.65625,16.24046151505163,38.61514117350721,0.11212395361870814,0.005586733569431369
1673.6572265625,16.701892553560256,38.62205491398346,0.11320059114120104,0.0056927955149543375
1674.658203125,17.16110843114768,38.62893413844518,0.11424653027756723,0.0057978416308949255
1675.6591796875,17.618064220293046,38.63577901920941,0.11526127861631952,0.005901865052243227
1676.66015625,18.072715217757324,38.64258972773291,0.11624435661185528,0.006004859047775331
